task_id,image_path,normalized_image_path,mre_pixels,num_points
A4C,images/A4C/DCM_IM_0047_frame065.png,A4C/DCM_IM_0047_frame065.png,6.110831260681152,16
A4C,images/A4C/PNG_IM_0716-013.png,A4C/PNG_IM_0716-013.png,5.96906852722168,16
A4C,images/A4C/PNG_IM_0728-002.png,A4C/PNG_IM_0728-002.png,5.902294158935547,16
A4C,images/A4C/PNG_IM_0317-002.png,A4C/PNG_IM_0317-002.png,5.851943016052246,16
A4C,images/A4C/PNG_IM_0886-023.png,A4C/PNG_IM_0886-023.png,5.800137042999268,16
A4C,images/A4C/PNG_IM_0710-081.png,A4C/PNG_IM_0710-081.png,5.5990705490112305,16
A4C,images/A4C/PNG_IM_0726-028.png,A4C/PNG_IM_0726-028.png,5.114828586578369,16
FUGC,images/FUGC/0023.png,FUGC/0023.png,26.565980911254883,2
FUGC,images/FUGC/0037.png,FUGC/0037.png,23.768314361572266,2
FUGC,images/FUGC/0038.png,FUGC/0038.png,19.767833709716797,2
FUGC,images/FUGC/0119.png,FUGC/0119.png,14.69305419921875,2
FUGC,images/FUGC/0161.png,FUGC/0161.png,12.935004234313965,2
FUGC,images/FUGC/0043.png,FUGC/0043.png,10.301525115966797,2
FUGC,images/FUGC/0089.png,FUGC/0089.png,9.610093116760254,2
FUGC,images/FUGC/0114.png,FUGC/0114.png,9.43830680847168,2
FUGC,images/FUGC/0207.png,FUGC/0207.png,9.380748748779297,2
FUGC,images/FUGC/0097.png,FUGC/0097.png,9.375443458557129,2
FUGC,images/FUGC/0236.png,FUGC/0236.png,9.024637222290039,2
FUGC,images/FUGC/0215.png,FUGC/0215.png,8.967450141906738,2
FUGC,images/FUGC/0231.png,FUGC/0231.png,8.792762756347656,2
FUGC,images/FUGC/0099.png,FUGC/0099.png,8.759393692016602,2
FUGC,images/FUGC/0202.png,FUGC/0202.png,8.111364364624023,2
FUGC,images/FUGC/0243.png,FUGC/0243.png,8.10101318359375,2
FUGC,images/FUGC/0148.png,FUGC/0148.png,8.086249351501465,2
FUGC,images/FUGC/0235.png,FUGC/0235.png,8.028755187988281,2
FUGC,images/FUGC/0156.png,FUGC/0156.png,7.914124488830566,2
FUGC,images/FUGC/0051.png,FUGC/0051.png,7.732797622680664,2
FUGC,images/FUGC/0216.png,FUGC/0216.png,7.6018195152282715,2
FUGC,images/FUGC/0001.png,FUGC/0001.png,7.316715240478516,2
FUGC,images/FUGC/0249.png,FUGC/0249.png,6.963161945343018,2
FUGC,images/FUGC/0034.png,FUGC/0034.png,6.873541831970215,2
FUGC,images/FUGC/0212.png,FUGC/0212.png,6.7823309898376465,2
FUGC,images/FUGC/0176.png,FUGC/0176.png,6.608030796051025,2
FUGC,images/FUGC/0173.png,FUGC/0173.png,6.565852642059326,2
FUGC,images/FUGC/0005.png,FUGC/0005.png,6.543068885803223,2
FUGC,images/FUGC/0070.png,FUGC/0070.png,6.431693077087402,2
FUGC,images/FUGC/0135.png,FUGC/0135.png,6.402436256408691,2
FUGC,images/FUGC/0220.png,FUGC/0220.png,6.245443344116211,2
FUGC,images/FUGC/0154.png,FUGC/0154.png,6.08332633972168,2
FUGC,images/FUGC/0188.png,FUGC/0188.png,6.01763916015625,2
FUGC,images/FUGC/0190.png,FUGC/0190.png,5.995853900909424,2
FUGC,images/FUGC/0239.png,FUGC/0239.png,5.919973373413086,2
FUGC,images/FUGC/0228.png,FUGC/0228.png,5.918210029602051,2
FUGC,images/FUGC/0035.png,FUGC/0035.png,5.8992719650268555,2
FUGC,images/FUGC/0056.png,FUGC/0056.png,5.853371620178223,2
FUGC,images/FUGC/0144.png,FUGC/0144.png,5.780499458312988,2
FUGC,images/FUGC/0240.png,FUGC/0240.png,5.760178565979004,2
FUGC,images/FUGC/0123.png,FUGC/0123.png,5.692913055419922,2
FUGC,images/FUGC/0032.png,FUGC/0032.png,5.599761486053467,2
FUGC,images/FUGC/0029.png,FUGC/0029.png,5.566176891326904,2
